14:40:10    0 ****************************************************
14:40:10    0 ** Dragonfly version 4.9 **
14:40:11    0 Hello, Network! (v1.2)
14:40:11    0 ResourceManager::loadSprite(): Loading sprite 'sprites/explosion-spr.txt'
14:40:11    0 ResourceManager::loadSprite(): Opened file 'sprites/explosion-spr.txt'
14:40:11    0 ResourceManager::loadSprite(): Sprite 'explosion' successfully loaded
14:40:11    0 Client::Client(): Connecting to -c at port 9876.
14:40:11    0 NetworkManager::connect(): Connecting to -c, port 9876.
14:40:17  115 Client::eventHandler(): sending mouse input to server.
14:40:17  115 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:17  127 Client::eventHandler(): sending mouse input to server.
14:40:17  127 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:17  128 Client::eventHandler(): sending mouse input to server.
14:40:17  128 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:17  129 Client::eventHandler(): sending mouse input to server.
14:40:17  129 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  181 Client::eventHandler(): sending mouse input to server.
14:40:19  181 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  182 Client::eventHandler(): sending mouse input to server.
14:40:19  182 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  183 Client::eventHandler(): sending mouse input to server.
14:40:19  183 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  184 Client::eventHandler(): sending mouse input to server.
14:40:19  184 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  190 Client::eventHandler(): sending mouse input to server.
14:40:19  190 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  190 Client::eventHandler(): sending mouse input to server.
14:40:19  190 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  191 Client::eventHandler(): sending mouse input to server.
14:40:19  191 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:19  191 Client::eventHandler(): sending mouse input to server.
14:40:19  191 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  299 Client::eventHandler(): sending mouse input to server.
14:40:23  299 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  300 Client::eventHandler(): sending mouse input to server.
14:40:23  300 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  301 Client::eventHandler(): sending mouse input to server.
14:40:23  301 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  302 Client::eventHandler(): sending mouse input to server.
14:40:23  302 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  303 Client::eventHandler(): sending mouse input to server.
14:40:23  303 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  303 Client::eventHandler(): sending mouse input to server.
14:40:23  303 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  304 Client::eventHandler(): sending mouse input to server.
14:40:23  304 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  305 Client::eventHandler(): sending mouse input to server.
14:40:23  305 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  305 Client::eventHandler(): sending mouse input to server.
14:40:23  305 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:23  305 Client::eventHandler(): sending mouse input to server.
14:40:23  305 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:24  338 Client::eventHandler(): sending mouse input to server.
14:40:24  338 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:24  339 Client::eventHandler(): sending mouse input to server.
14:40:24  339 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:26  392 Client::eventHandler(): sending mouse input to server.
14:40:26  392 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:26  393 Client::eventHandler(): sending mouse input to server.
14:40:26  393 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:26  394 Client::eventHandler(): sending mouse input to server.
14:40:26  394 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:28  457 Client::eventHandler(): sending mouse input to server.
14:40:28  457 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:28  458 Client::eventHandler(): sending mouse input to server.
14:40:28  458 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:28  459 Client::eventHandler(): sending mouse input to server.
14:40:28  459 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:28  477 Client::eventHandler(): sending mouse input to server.
14:40:28  477 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:29  478 Client::eventHandler(): sending mouse input to server.
14:40:29  478 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:48 1082 Client::eventHandler(): sending mouse input to server.
14:40:48 1082 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:48 1083 Client::eventHandler(): sending mouse input to server.
14:40:48 1083 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:49 1105 Client::eventHandler(): sending mouse input to server.
14:40:49 1105 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:49 1106 Client::eventHandler(): sending mouse input to server.
14:40:49 1106 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:52 1188 Client::eventHandler(): sending mouse input to server.
14:40:52 1188 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:52 1189 Client::eventHandler(): sending mouse input to server.
14:40:52 1189 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:53 1224 Client::eventHandler(): sending mouse input to server.
14:40:53 1224 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:53 1225 Client::eventHandler(): sending mouse input to server.
14:40:53 1225 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:53 1226 Client::eventHandler(): sending mouse input to server.
14:40:53 1226 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:54 1244 Client::eventHandler(): sending mouse input to server.
14:40:54 1244 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:54 1245 Client::eventHandler(): sending mouse input to server.
14:40:54 1245 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1278 Client::eventHandler(): sending mouse input to server.
14:40:55 1278 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1279 Client::eventHandler(): sending mouse input to server.
14:40:55 1279 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1279 Client::eventHandler(): sending mouse input to server.
14:40:55 1279 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1279 Client::eventHandler(): sending mouse input to server.
14:40:55 1279 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1280 Client::eventHandler(): sending mouse input to server.
14:40:55 1280 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1281 Client::eventHandler(): sending mouse input to server.
14:40:55 1281 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1281 Client::eventHandler(): sending mouse input to server.
14:40:55 1281 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1282 Client::eventHandler(): sending mouse input to server.
14:40:55 1282 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1283 Client::eventHandler(): sending mouse input to server.
14:40:55 1283 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1284 Client::eventHandler(): sending mouse input to server.
14:40:55 1284 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1284 Client::eventHandler(): sending mouse input to server.
14:40:55 1284 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1285 Client::eventHandler(): sending mouse input to server.
14:40:55 1285 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1287 Client::eventHandler(): sending mouse input to server.
14:40:55 1287 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1288 Client::eventHandler(): sending mouse input to server.
14:40:55 1288 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1289 Client::eventHandler(): sending mouse input to server.
14:40:55 1289 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1290 Client::eventHandler(): sending mouse input to server.
14:40:55 1290 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1291 Client::eventHandler(): sending mouse input to server.
14:40:55 1291 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1292 Client::eventHandler(): sending mouse input to server.
14:40:55 1292 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:55 1293 Client::eventHandler(): sending mouse input to server.
14:40:55 1293 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1296 Client::eventHandler(): sending mouse input to server.
14:40:56 1296 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1296 Client::eventHandler(): sending mouse input to server.
14:40:56 1296 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1297 Client::eventHandler(): sending mouse input to server.
14:40:56 1297 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1307 Client::eventHandler(): sending mouse input to server.
14:40:56 1307 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1310 Client::eventHandler(): sending mouse input to server.
14:40:56 1310 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1311 Client::eventHandler(): sending mouse input to server.
14:40:56 1311 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1311 Client::eventHandler(): sending mouse input to server.
14:40:56 1311 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1311 Client::eventHandler(): sending mouse input to server.
14:40:56 1311 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:40:56 1312 Client::eventHandler(): sending mouse input to server.
14:40:56 1312 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:00 1426 Client::eventHandler(): sending mouse input to server.
14:41:00 1426 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:00 1427 Client::eventHandler(): sending mouse input to server.
14:41:00 1427 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:00 1428 Client::eventHandler(): sending mouse input to server.
14:41:00 1428 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:03 1509 Client::eventHandler(): sending mouse input to server.
14:41:03 1509 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:03 1510 Client::eventHandler(): sending mouse input to server.
14:41:03 1510 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:04 1540 Client::eventHandler(): sending mouse input to server.
14:41:04 1540 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:04 1541 Client::eventHandler(): sending mouse input to server.
14:41:04 1541 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:06 1612 Client::eventHandler(): sending mouse input to server.
14:41:06 1612 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:06 1613 Client::eventHandler(): sending mouse input to server.
14:41:06 1613 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:06 1615 Client::eventHandler(): sending mouse input to server.
14:41:06 1615 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:06 1616 Client::eventHandler(): sending mouse input to server.
14:41:06 1616 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1634 Client::eventHandler(): sending mouse input to server.
14:41:07 1634 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1635 Client::eventHandler(): sending mouse input to server.
14:41:07 1635 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1639 Client::eventHandler(): sending mouse input to server.
14:41:07 1639 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1640 Client::eventHandler(): sending mouse input to server.
14:41:07 1640 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1641 Client::eventHandler(): sending mouse input to server.
14:41:07 1641 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1642 Client::eventHandler(): sending mouse input to server.
14:41:07 1642 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1654 Client::eventHandler(): sending mouse input to server.
14:41:07 1654 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1655 Client::eventHandler(): sending mouse input to server.
14:41:07 1655 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1658 Client::eventHandler(): sending mouse input to server.
14:41:07 1658 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:07 1659 Client::eventHandler(): sending mouse input to server.
14:41:07 1659 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:08 1660 Client::eventHandler(): sending mouse input to server.
14:41:08 1660 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:09 1697 Client::eventHandler(): sending mouse input to server.
14:41:09 1697 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:09 1698 Client::eventHandler(): sending mouse input to server.
14:41:09 1698 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:09 1699 Client::eventHandler(): sending mouse input to server.
14:41:09 1699 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:11 1775 Client::eventHandler(): sending mouse input to server.
14:41:11 1775 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:13 1836 Client::eventHandler(): sending mouse input to server.
14:41:13 1836 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:13 1837 Client::eventHandler(): sending mouse input to server.
14:41:13 1837 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:13 1840 Client::eventHandler(): sending mouse input to server.
14:41:13 1840 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:13 1841 Client::eventHandler(): sending mouse input to server.
14:41:13 1841 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:16 1917 Client::eventHandler(): sending mouse input to server.
14:41:16 1917 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:16 1918 Client::eventHandler(): sending mouse input to server.
14:41:16 1918 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:17 1951 Client::eventHandler(): sending mouse input to server.
14:41:17 1951 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:17 1952 Client::eventHandler(): sending mouse input to server.
14:41:17 1952 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:18 1978 Client::eventHandler(): sending mouse input to server.
14:41:18 1978 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:18 1979 Client::eventHandler(): sending mouse input to server.
14:41:18 1979 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:18 1992 Client::eventHandler(): sending mouse input to server.
14:41:18 1992 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:19 2016 Client::eventHandler(): sending mouse input to server.
14:41:19 2016 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:19 2017 Client::eventHandler(): sending mouse input to server.
14:41:19 2017 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2036 Client::eventHandler(): sending mouse input to server.
14:41:20 2036 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2036 Client::eventHandler(): sending mouse input to server.
14:41:20 2036 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2037 Client::eventHandler(): sending mouse input to server.
14:41:20 2037 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2038 Client::eventHandler(): sending mouse input to server.
14:41:20 2038 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2039 Client::eventHandler(): sending mouse input to server.
14:41:20 2039 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2040 Client::eventHandler(): sending mouse input to server.
14:41:20 2040 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2041 Client::eventHandler(): sending mouse input to server.
14:41:20 2041 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2041 Client::eventHandler(): sending mouse input to server.
14:41:20 2041 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2042 Client::eventHandler(): sending mouse input to server.
14:41:20 2042 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2043 Client::eventHandler(): sending mouse input to server.
14:41:20 2043 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2044 Client::eventHandler(): sending mouse input to server.
14:41:20 2044 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2045 Client::eventHandler(): sending mouse input to server.
14:41:20 2045 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2045 Client::eventHandler(): sending mouse input to server.
14:41:20 2045 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2046 Client::eventHandler(): sending mouse input to server.
14:41:20 2046 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2048 Client::eventHandler(): sending mouse input to server.
14:41:20 2048 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2049 Client::eventHandler(): sending mouse input to server.
14:41:20 2049 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:20 2050 Client::eventHandler(): sending mouse input to server.
14:41:20 2050 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2061 Client::eventHandler(): sending mouse input to server.
14:41:21 2061 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2061 Client::eventHandler(): sending mouse input to server.
14:41:21 2061 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2062 Client::eventHandler(): sending mouse input to server.
14:41:21 2062 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2066 Client::eventHandler(): sending mouse input to server.
14:41:21 2066 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2066 Client::eventHandler(): sending mouse input to server.
14:41:21 2066 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2079 InputManager::getInput(): Window close event. Setting game over.
14:41:21 2079 GameManager::run(): Can't keep up! frame_time 33 ms, split 55 ms
14:41:21 2080 GameManager::run(): end of game loop
14:41:21 2080 NetworkNode::sendMessage(): NM not connected. Cannot send.
14:41:21 2080 PathManager::shutDown(): successfully stopped.
14:41:21 2080 Path manager stopped
14:41:21 2080 WorldManager::shutDown(): Successfully stopped.
14:41:21 2080 World manager stopped
14:41:21 2080 ResourceManager::shutDown(): successfully stopped.
14:41:21 2080 Resource manager stopped
14:41:21 2080 NetworkManager::shutDown(): successfully stopped.
14:41:21 2080 Network manager stopped
14:41:21 2080 InputManager::shutDown(): successfully stopped.
14:41:21 2080 Input manager stopped
14:41:21 2080 DisplayManager::shutDown(): successfully stopped.
14:41:21 2080 Display manager stopped
14:41:21 2080 ** Game stopped **
14:41:21 2080 ****************************************************
14:41:21 2080 LogManager::shutDown(): successfully stopped.
